travel_id,date,start_time_actual,end_time_actual,route_id,train_id
13217,2018-04-06,06:00:00.0000000,07:30:00.0000000,5,1
13218,2018-04-06,06:00:00.0000000,07:30:00.0000000,12,2
13219,2018-04-06,08:00:00.0000000,09:30:00.0000000,19,2
13220,2018-04-06,08:00:00.0000000,09:30:00.0000000,26,1
13221,2018-04-06,10:00:00.0000000,11:30:00.0000000,33,1
13222,2018-04-06,10:00:00.0000000,11:30:00.0000000,40,2
13223,2018-04-06,12:00:00.0000000,13:30:00.0000000,47,2
13224,2018-04-06,12:00:00.0000000,13:30:00.0000000,54,1
13225,2018-04-06,14:00:00.0000000,15:30:00.0000000,61,1
13226,2018-04-06,14:00:00.0000000,15:30:00.0000000,68,2
13227,2018-04-06,18:00:00.0000000,19:30:00.0000000,75,2
13228,2018-04-06,18:00:00.0000000,19:30:00.0000000,82,1
13229,2018-04-06,20:00:00.0000000,21:30:00.0000000,89,1
13230,2018-04-06,20:00:00.0000000,21:30:00.0000000,96,2
13231,2018-04-06,22:00:00.0000000,23:30:00.0000000,103,2
13232,2018-04-06,22:00:00.0000000,23:30:00.0000000,110,1
13233,2018-04-07,06:00:00.0000000,07:30:00.0000000,6,1
13234,2018-04-07,06:00:00.0000000,07:30:00.0000000,13,2
13235,2018-04-07,08:00:00.0000000,09:30:00.0000000,20,2
13236,2018-04-07,08:00:00.0000000,09:30:00.0000000,27,1
13237,2018-04-07,10:00:00.0000000,11:30:00.0000000,34,1
13238,2018-04-07,10:00:00.0000000,11:30:00.0000000,41,2
13239,2018-04-07,12:00:00.0000000,13:30:00.0000000,48,2
13240,2018-04-07,12:00:00.0000000,13:30:00.0000000,55,1
13241,2018-04-07,14:00:00.0000000,15:30:00.0000000,62,1
13242,2018-04-07,14:00:00.0000000,15:30:00.0000000,69,2
13243,2018-04-07,18:00:00.0000000,19:30:00.0000000,76,2
13244,2018-04-07,18:00:00.0000000,19:30:00.0000000,83,1
13245,2018-04-07,20:00:00.0000000,21:30:00.0000000,90,1
13246,2018-04-07,20:00:00.0000000,21:30:00.0000000,97,2
13247,2018-04-07,22:00:00.0000000,23:30:00.0000000,104,2
13248,2018-04-07,22:00:00.0000000,23:30:00.0000000,111,1
13249,2018-04-08,06:00:00.0000000,07:30:00.0000000,7,1
13250,2018-04-08,06:00:00.0000000,07:30:00.0000000,14,2
13251,2018-04-08,08:00:00.0000000,09:30:00.0000000,21,2
13252,2018-04-08,08:00:00.0000000,09:30:00.0000000,28,1
13253,2018-04-08,10:00:00.0000000,11:30:00.0000000,35,1
13254,2018-04-08,10:00:00.0000000,11:30:00.0000000,42,2
13255,2018-04-08,12:00:00.0000000,13:30:00.0000000,49,2
13256,2018-04-08,12:00:00.0000000,13:30:00.0000000,56,1
13257,2018-04-08,14:00:00.0000000,15:30:00.0000000,63,1
13258,2018-04-08,14:00:00.0000000,15:30:00.0000000,70,2
13259,2018-04-08,18:00:00.0000000,19:30:00.0000000,77,2
13260,2018-04-08,18:00:00.0000000,19:30:00.0000000,84,1
13261,2018-04-08,20:00:00.0000000,21:30:00.0000000,91,1
13262,2018-04-08,20:00:00.0000000,21:30:00.0000000,98,2
13263,2018-04-08,22:00:00.0000000,23:30:00.0000000,105,2
13264,2018-04-08,22:00:00.0000000,23:30:00.0000000,112,1
13265,2018-04-09,06:00:00.0000000,07:30:00.0000000,1,1
13266,2018-04-09,06:00:00.0000000,07:30:00.0000000,8,2
13267,2018-04-09,08:00:00.0000000,09:30:00.0000000,15,2
13268,2018-04-09,08:00:00.0000000,09:30:00.0000000,22,1
13269,2018-04-09,10:00:00.0000000,11:30:00.0000000,29,1
13270,2018-04-09,10:00:00.0000000,11:30:00.0000000,36,2
13271,2018-04-09,12:00:00.0000000,13:30:00.0000000,43,2
13272,2018-04-09,12:00:00.0000000,13:30:00.0000000,50,1
13273,2018-04-09,14:00:00.0000000,15:30:00.0000000,57,1
13274,2018-04-09,14:00:00.0000000,15:30:00.0000000,64,2
13275,2018-04-09,18:00:00.0000000,19:30:00.0000000,71,2
13276,2018-04-09,18:00:00.0000000,19:30:00.0000000,78,1
13277,2018-04-09,20:00:00.0000000,21:30:00.0000000,85,1
13278,2018-04-09,20:00:00.0000000,21:30:00.0000000,92,2
13279,2018-04-09,22:00:00.0000000,23:30:00.0000000,99,2
13280,2018-04-09,22:00:00.0000000,23:30:00.0000000,106,1
13281,2018-04-10,06:00:00.0000000,07:30:00.0000000,2,1
13282,2018-04-10,06:00:00.0000000,07:30:00.0000000,9,2
13283,2018-04-10,08:00:00.0000000,09:30:00.0000000,16,2
13284,2018-04-10,08:00:00.0000000,09:30:00.0000000,23,1
13285,2018-04-10,10:00:00.0000000,11:30:00.0000000,30,1
13286,2018-04-10,10:00:00.0000000,11:30:00.0000000,37,2
13287,2018-04-10,12:00:00.0000000,13:30:00.0000000,44,2
13288,2018-04-10,12:00:00.0000000,13:30:00.0000000,51,1
13289,2018-04-10,14:00:00.0000000,15:30:00.0000000,58,1
13290,2018-04-10,14:00:00.0000000,15:30:00.0000000,65,2
13291,2018-04-10,18:00:00.0000000,19:30:00.0000000,72,2
13292,2018-04-10,18:00:00.0000000,19:30:00.0000000,79,1
13293,2018-04-10,20:00:00.0000000,21:30:00.0000000,86,1
13294,2018-04-10,20:00:00.0000000,21:30:00.0000000,93,2
13295,2018-04-10,22:00:00.0000000,23:30:00.0000000,100,2
13296,2018-04-10,22:00:00.0000000,23:30:00.0000000,107,1
13297,2018-04-11,06:00:00.0000000,07:30:00.0000000,3,1
13298,2018-04-11,06:00:00.0000000,07:30:00.0000000,10,2
13299,2018-04-11,08:00:00.0000000,09:30:00.0000000,17,2
13300,2018-04-11,08:00:00.0000000,09:30:00.0000000,24,1
13301,2018-04-11,10:00:00.0000000,11:30:00.0000000,31,1
13302,2018-04-11,10:00:00.0000000,11:30:00.0000000,38,2
13303,2018-04-11,12:00:00.0000000,13:30:00.0000000,45,2
13304,2018-04-11,12:00:00.0000000,13:30:00.0000000,52,1
13305,2018-04-11,14:00:00.0000000,15:30:00.0000000,59,1
13306,2018-04-11,14:00:00.0000000,15:30:00.0000000,66,2
13307,2018-04-11,18:00:00.0000000,19:30:00.0000000,73,2
13308,2018-04-11,18:00:00.0000000,19:30:00.0000000,80,1
13309,2018-04-11,20:00:00.0000000,21:30:00.0000000,87,1
13310,2018-04-11,20:00:00.0000000,21:30:00.0000000,94,2
13311,2018-04-11,22:00:00.0000000,23:30:00.0000000,101,2
13312,2018-04-11,22:00:00.0000000,23:30:00.0000000,108,1
13313,2018-04-12,06:00:00.0000000,07:30:00.0000000,4,1
13314,2018-04-12,06:00:00.0000000,07:30:00.0000000,11,2
13315,2018-04-12,08:00:00.0000000,09:30:00.0000000,18,2
13316,2018-04-12,08:00:00.0000000,09:30:00.0000000,25,1
13317,2018-04-12,10:00:00.0000000,11:30:00.0000000,32,1
13318,2018-04-12,10:00:00.0000000,11:30:00.0000000,39,2
13319,2018-04-12,12:00:00.0000000,13:30:00.0000000,46,2
13320,2018-04-12,12:00:00.0000000,13:30:00.0000000,53,1
13321,2018-04-12,14:00:00.0000000,15:30:00.0000000,60,1
13322,2018-04-12,14:00:00.0000000,15:30:00.0000000,67,2
13323,2018-04-12,18:00:00.0000000,19:30:00.0000000,74,2
13324,2018-04-12,18:00:00.0000000,19:30:00.0000000,81,1
13325,2018-04-12,20:00:00.0000000,21:30:00.0000000,88,1
13326,2018-04-12,20:00:00.0000000,21:30:00.0000000,95,2
13327,2018-04-12,22:00:00.0000000,23:30:00.0000000,102,2
13328,2018-04-12,22:00:00.0000000,23:30:00.0000000,109,1
13329,2018-04-13,06:00:00.0000000,07:30:00.0000000,5,1
13330,2018-04-13,06:00:00.0000000,07:30:00.0000000,12,2
13331,2018-04-13,08:00:00.0000000,09:30:00.0000000,19,2
13332,2018-04-13,08:00:00.0000000,09:30:00.0000000,26,1
13333,2018-04-13,10:00:00.0000000,11:30:00.0000000,33,1
13334,2018-04-13,10:00:00.0000000,11:30:00.0000000,40,2
13335,2018-04-13,12:00:00.0000000,13:30:00.0000000,47,2
13336,2018-04-13,12:00:00.0000000,13:30:00.0000000,54,1
13337,2018-04-13,14:00:00.0000000,15:30:00.0000000,61,1
13338,2018-04-13,14:00:00.0000000,15:30:00.0000000,68,2
13339,2018-04-13,18:00:00.0000000,19:30:00.0000000,75,2
13340,2018-04-13,18:00:00.0000000,19:30:00.0000000,82,1
13341,2018-04-13,20:00:00.0000000,21:30:00.0000000,89,1
13342,2018-04-13,20:00:00.0000000,21:30:00.0000000,96,2
13343,2018-04-13,22:00:00.0000000,23:30:00.0000000,103,2
13344,2018-04-13,22:00:00.0000000,23:30:00.0000000,110,1
13345,2018-04-14,06:00:00.0000000,07:30:00.0000000,6,1
13346,2018-04-14,06:00:00.0000000,07:30:00.0000000,13,2
13347,2018-04-14,08:00:00.0000000,09:30:00.0000000,20,2
13348,2018-04-14,08:00:00.0000000,09:30:00.0000000,27,1
13349,2018-04-14,10:00:00.0000000,11:30:00.0000000,34,1
13350,2018-04-14,10:00:00.0000000,11:30:00.0000000,41,2
13351,2018-04-14,12:00:00.0000000,13:30:00.0000000,48,2
13352,2018-04-14,12:00:00.0000000,13:30:00.0000000,55,1
13353,2018-04-14,14:00:00.0000000,15:30:00.0000000,62,1
13354,2018-04-14,14:00:00.0000000,15:30:00.0000000,69,2
13355,2018-04-14,18:00:00.0000000,19:30:00.0000000,76,2
13356,2018-04-14,18:00:00.0000000,19:30:00.0000000,83,1
13357,2018-04-14,20:00:00.0000000,21:30:00.0000000,90,1
13358,2018-04-14,20:00:00.0000000,21:30:00.0000000,97,2
13359,2018-04-14,22:00:00.0000000,23:30:00.0000000,104,2
13360,2018-04-14,22:00:00.0000000,23:30:00.0000000,111,1
13361,2018-04-15,06:00:00.0000000,07:30:00.0000000,7,1
13362,2018-04-15,06:00:00.0000000,07:30:00.0000000,14,2
13363,2018-04-15,08:00:00.0000000,09:30:00.0000000,21,2
13364,2018-04-15,08:00:00.0000000,09:30:00.0000000,28,1
13365,2018-04-15,10:00:00.0000000,11:30:00.0000000,35,1
13366,2018-04-15,10:00:00.0000000,11:30:00.0000000,42,2
13367,2018-04-15,12:00:00.0000000,13:30:00.0000000,49,2
13368,2018-04-15,12:00:00.0000000,13:30:00.0000000,56,1
13369,2018-04-15,14:00:00.0000000,15:30:00.0000000,63,1
13370,2018-04-15,14:00:00.0000000,15:30:00.0000000,70,2
13371,2018-04-15,18:00:00.0000000,19:30:00.0000000,77,2
13372,2018-04-15,18:00:00.0000000,19:30:00.0000000,84,1
13373,2018-04-15,20:00:00.0000000,21:30:00.0000000,91,1
13374,2018-04-15,20:00:00.0000000,21:30:00.0000000,98,2
13375,2018-04-15,22:00:00.0000000,23:30:00.0000000,105,2
13376,2018-04-15,22:00:00.0000000,23:30:00.0000000,112,1
13377,2018-04-16,06:00:00.0000000,07:30:00.0000000,1,1
13378,2018-04-16,06:00:00.0000000,07:30:00.0000000,8,2
13379,2018-04-16,08:00:00.0000000,09:30:00.0000000,15,2
13380,2018-04-16,08:00:00.0000000,09:30:00.0000000,22,1
13381,2018-04-16,10:00:00.0000000,11:30:00.0000000,29,1
13382,2018-04-16,10:00:00.0000000,11:30:00.0000000,36,2
13383,2018-04-16,12:00:00.0000000,13:30:00.0000000,43,2
13384,2018-04-16,12:00:00.0000000,13:30:00.0000000,50,1
13385,2018-04-16,14:00:00.0000000,15:30:00.0000000,57,1
13386,2018-04-16,14:00:00.0000000,15:30:00.0000000,64,2
13387,2018-04-16,18:00:00.0000000,19:30:00.0000000,71,2
13388,2018-04-16,18:00:00.0000000,19:30:00.0000000,78,1
13389,2018-04-16,20:00:00.0000000,21:30:00.0000000,85,1
13390,2018-04-16,20:00:00.0000000,21:30:00.0000000,92,2
13391,2018-04-16,22:00:00.0000000,23:30:00.0000000,99,2
13392,2018-04-16,22:00:00.0000000,23:30:00.0000000,106,1
13393,2018-04-17,06:00:00.0000000,07:30:00.0000000,2,1
13394,2018-04-17,06:00:00.0000000,07:30:00.0000000,9,2
13395,2018-04-17,08:00:00.0000000,09:30:00.0000000,16,2
13396,2018-04-17,08:00:00.0000000,09:30:00.0000000,23,1
13397,2018-04-17,10:00:00.0000000,11:30:00.0000000,30,1
13398,2018-04-17,10:00:00.0000000,11:30:00.0000000,37,2
13399,2018-04-17,12:00:00.0000000,13:30:00.0000000,44,2
13400,2018-04-17,12:00:00.0000000,13:30:00.0000000,51,1
13401,2018-04-17,14:00:00.0000000,15:30:00.0000000,58,1
13402,2018-04-17,14:00:00.0000000,15:30:00.0000000,65,2
13403,2018-04-17,18:00:00.0000000,19:30:00.0000000,72,2
13404,2018-04-17,18:00:00.0000000,19:30:00.0000000,79,1
13405,2018-04-17,20:00:00.0000000,21:30:00.0000000,86,1
13406,2018-04-17,20:00:00.0000000,21:30:00.0000000,93,2
13407,2018-04-17,22:00:00.0000000,23:30:00.0000000,100,2
13408,2018-04-17,22:00:00.0000000,23:30:00.0000000,107,1
13409,2018-04-18,06:00:00.0000000,07:30:00.0000000,3,1
13410,2018-04-18,06:00:00.0000000,07:30:00.0000000,10,2
13411,2018-04-18,08:00:00.0000000,09:30:00.0000000,17,2
13412,2018-04-18,08:00:00.0000000,09:30:00.0000000,24,1
13413,2018-04-18,10:00:00.0000000,11:30:00.0000000,31,1
13414,2018-04-18,10:00:00.0000000,11:30:00.0000000,38,2
13415,2018-04-18,12:00:00.0000000,13:30:00.0000000,45,2
13416,2018-04-18,12:00:00.0000000,13:30:00.0000000,52,1
13417,2018-04-18,14:00:00.0000000,15:30:00.0000000,59,1
13418,2018-04-18,14:00:00.0000000,15:30:00.0000000,66,2
13419,2018-04-18,18:00:00.0000000,19:30:00.0000000,73,2
13420,2018-04-18,18:00:00.0000000,19:30:00.0000000,80,1
13421,2018-04-18,20:00:00.0000000,21:30:00.0000000,87,1
13422,2018-04-18,20:00:00.0000000,21:30:00.0000000,94,2
13423,2018-04-18,22:00:00.0000000,23:30:00.0000000,101,2
13424,2018-04-18,22:00:00.0000000,23:30:00.0000000,108,1
13425,2018-04-19,06:00:00.0000000,07:30:00.0000000,4,1
13426,2018-04-19,06:00:00.0000000,07:30:00.0000000,11,2
13427,2018-04-19,08:00:00.0000000,09:30:00.0000000,18,2
13428,2018-04-19,08:00:00.0000000,09:30:00.0000000,25,1
13429,2018-04-19,10:00:00.0000000,11:30:00.0000000,32,1
13430,2018-04-19,10:00:00.0000000,11:30:00.0000000,39,2
13431,2018-04-19,12:00:00.0000000,13:30:00.0000000,46,2
13432,2018-04-19,12:00:00.0000000,13:30:00.0000000,53,1
13433,2018-04-19,14:00:00.0000000,15:30:00.0000000,60,1
13434,2018-04-19,14:00:00.0000000,15:30:00.0000000,67,2
13435,2018-04-19,18:00:00.0000000,19:30:00.0000000,74,2
13436,2018-04-19,18:00:00.0000000,19:30:00.0000000,81,1
13437,2018-04-19,20:00:00.0000000,21:30:00.0000000,88,1
13438,2018-04-19,20:00:00.0000000,21:30:00.0000000,95,2
13439,2018-04-19,22:00:00.0000000,23:30:00.0000000,102,2
13440,2018-04-19,22:00:00.0000000,23:30:00.0000000,109,1
13441,2018-04-20,06:00:00.0000000,07:30:00.0000000,5,1
13442,2018-04-20,06:00:00.0000000,07:30:00.0000000,12,2
13443,2018-04-20,08:00:00.0000000,09:30:00.0000000,19,2
13444,2018-04-20,08:00:00.0000000,09:30:00.0000000,26,1
13445,2018-04-20,10:00:00.0000000,11:30:00.0000000,33,1
13446,2018-04-20,10:00:00.0000000,11:30:00.0000000,40,2
13447,2018-04-20,12:00:00.0000000,13:30:00.0000000,47,2
13448,2018-04-20,12:00:00.0000000,13:30:00.0000000,54,1
13449,2018-04-20,14:00:00.0000000,15:30:00.0000000,61,1
13450,2018-04-20,14:00:00.0000000,15:30:00.0000000,68,2
13451,2018-04-20,18:00:00.0000000,19:30:00.0000000,75,2
13452,2018-04-20,18:00:00.0000000,19:30:00.0000000,82,1
13453,2018-04-20,20:00:00.0000000,21:30:00.0000000,89,1
13454,2018-04-20,20:00:00.0000000,21:30:00.0000000,96,2
13455,2018-04-20,22:00:00.0000000,23:30:00.0000000,103,2
13456,2018-04-20,22:00:00.0000000,23:30:00.0000000,110,1
13457,2018-04-21,06:00:00.0000000,07:30:00.0000000,6,1
13458,2018-04-21,06:00:00.0000000,07:30:00.0000000,13,2
13459,2018-04-21,08:00:00.0000000,09:30:00.0000000,20,2
13460,2018-04-21,08:00:00.0000000,09:30:00.0000000,27,1
13461,2018-04-21,10:00:00.0000000,11:30:00.0000000,34,1
13462,2018-04-21,10:00:00.0000000,11:30:00.0000000,41,2
13463,2018-04-21,12:00:00.0000000,13:30:00.0000000,48,2
13464,2018-04-21,12:00:00.0000000,13:30:00.0000000,55,1
13465,2018-04-21,14:00:00.0000000,15:30:00.0000000,62,1
13466,2018-04-21,14:00:00.0000000,15:30:00.0000000,69,2
13467,2018-04-21,18:00:00.0000000,19:30:00.0000000,76,2
13468,2018-04-21,18:00:00.0000000,19:30:00.0000000,83,1
13469,2018-04-21,20:00:00.0000000,21:30:00.0000000,90,1
13470,2018-04-21,20:00:00.0000000,21:30:00.0000000,97,2
13471,2018-04-21,22:00:00.0000000,23:30:00.0000000,104,2
13472,2018-04-21,22:00:00.0000000,23:30:00.0000000,111,1
13473,2018-04-22,06:00:00.0000000,07:30:00.0000000,7,1
13474,2018-04-22,06:00:00.0000000,07:30:00.0000000,14,2
13475,2018-04-22,08:00:00.0000000,09:30:00.0000000,21,2
13476,2018-04-22,08:00:00.0000000,09:30:00.0000000,28,1
13477,2018-04-22,10:00:00.0000000,11:30:00.0000000,35,1
13478,2018-04-22,10:00:00.0000000,11:30:00.0000000,42,2
13479,2018-04-22,12:00:00.0000000,13:30:00.0000000,49,2
13480,2018-04-22,12:00:00.0000000,13:30:00.0000000,56,1
13481,2018-04-22,14:00:00.0000000,15:30:00.0000000,63,1
13482,2018-04-22,14:00:00.0000000,15:30:00.0000000,70,2
13483,2018-04-22,18:00:00.0000000,19:30:00.0000000,77,2
13484,2018-04-22,18:00:00.0000000,19:30:00.0000000,84,1
13485,2018-04-22,20:00:00.0000000,21:30:00.0000000,91,1
13486,2018-04-22,20:00:00.0000000,21:30:00.0000000,98,2
13487,2018-04-22,22:00:00.0000000,23:30:00.0000000,105,2
13488,2018-04-22,22:00:00.0000000,23:30:00.0000000,112,1
13489,2018-04-23,06:00:00.0000000,07:30:00.0000000,1,1
13490,2018-04-23,06:00:00.0000000,07:30:00.0000000,8,2
13491,2018-04-23,08:00:00.0000000,09:30:00.0000000,15,2
13492,2018-04-23,08:00:00.0000000,09:30:00.0000000,22,1
13493,2018-04-23,10:00:00.0000000,11:30:00.0000000,29,1
13494,2018-04-23,10:00:00.0000000,11:30:00.0000000,36,2
13495,2018-04-23,12:00:00.0000000,13:30:00.0000000,43,2
13496,2018-04-23,12:00:00.0000000,13:30:00.0000000,50,1
13497,2018-04-23,14:00:00.0000000,15:30:00.0000000,57,1
13498,2018-04-23,14:00:00.0000000,15:30:00.0000000,64,2
13499,2018-04-23,18:00:00.0000000,19:30:00.0000000,71,2
13500,2018-04-23,18:00:00.0000000,19:30:00.0000000,78,1
13501,2018-04-23,20:00:00.0000000,21:30:00.0000000,85,1
13502,2018-04-23,20:00:00.0000000,21:30:00.0000000,92,2
13503,2018-04-23,22:00:00.0000000,23:30:00.0000000,99,2
13504,2018-04-23,22:00:00.0000000,23:30:00.0000000,106,1
13505,2018-04-24,06:00:00.0000000,07:30:00.0000000,2,1
13506,2018-04-24,06:00:00.0000000,07:30:00.0000000,9,2
13507,2018-04-24,08:00:00.0000000,09:30:00.0000000,16,2
13508,2018-04-24,08:00:00.0000000,09:30:00.0000000,23,1
13509,2018-04-24,10:00:00.0000000,11:30:00.0000000,30,1
13510,2018-04-24,10:00:00.0000000,11:30:00.0000000,37,2
13511,2018-04-24,12:00:00.0000000,13:30:00.0000000,44,2
13512,2018-04-24,12:00:00.0000000,13:30:00.0000000,51,1
13513,2018-04-24,14:00:00.0000000,15:30:00.0000000,58,1
13514,2018-04-24,14:00:00.0000000,15:30:00.0000000,65,2
13515,2018-04-24,18:00:00.0000000,19:30:00.0000000,72,2
13516,2018-04-24,18:00:00.0000000,19:30:00.0000000,79,1
13517,2018-04-24,20:00:00.0000000,21:30:00.0000000,86,1
13518,2018-04-24,20:00:00.0000000,21:30:00.0000000,93,2
13519,2018-04-24,22:00:00.0000000,23:30:00.0000000,100,2
13520,2018-04-24,22:00:00.0000000,23:30:00.0000000,107,1
13521,2018-04-25,06:00:00.0000000,07:30:00.0000000,3,1
13522,2018-04-25,06:00:00.0000000,07:30:00.0000000,10,2
13523,2018-04-25,08:00:00.0000000,09:30:00.0000000,17,2
13524,2018-04-25,08:00:00.0000000,09:30:00.0000000,24,1
13525,2018-04-25,10:00:00.0000000,11:30:00.0000000,31,1
13526,2018-04-25,10:00:00.0000000,11:30:00.0000000,38,2
13527,2018-04-25,12:00:00.0000000,13:30:00.0000000,45,2
13528,2018-04-25,12:00:00.0000000,13:30:00.0000000,52,1
13529,2018-04-25,14:00:00.0000000,15:30:00.0000000,59,1
13530,2018-04-25,14:00:00.0000000,15:30:00.0000000,66,2
13531,2018-04-25,18:00:00.0000000,19:30:00.0000000,73,2
13532,2018-04-25,18:00:00.0000000,19:30:00.0000000,80,1
13533,2018-04-25,20:00:00.0000000,21:30:00.0000000,87,1
13534,2018-04-25,20:00:00.0000000,21:30:00.0000000,94,2
13535,2018-04-25,22:00:00.0000000,23:30:00.0000000,101,2
13536,2018-04-25,22:00:00.0000000,23:30:00.0000000,108,1
13537,2018-04-26,06:00:00.0000000,07:30:00.0000000,4,1
13538,2018-04-26,06:00:00.0000000,07:30:00.0000000,11,2
13539,2018-04-26,08:00:00.0000000,09:30:00.0000000,18,2
13540,2018-04-26,08:00:00.0000000,09:30:00.0000000,25,1
13541,2018-04-26,10:00:00.0000000,11:30:00.0000000,32,1
13542,2018-04-26,10:00:00.0000000,11:30:00.0000000,39,2
13543,2018-04-26,12:00:00.0000000,13:30:00.0000000,46,2
13544,2018-04-26,12:00:00.0000000,13:30:00.0000000,53,1
13545,2018-04-26,14:00:00.0000000,15:30:00.0000000,60,1
13546,2018-04-26,14:00:00.0000000,15:30:00.0000000,67,2
13547,2018-04-26,18:00:00.0000000,19:30:00.0000000,74,2
13548,2018-04-26,18:00:00.0000000,19:30:00.0000000,81,1
13549,2018-04-26,20:00:00.0000000,21:30:00.0000000,88,1
13550,2018-04-26,20:00:00.0000000,21:30:00.0000000,95,2
13551,2018-04-26,22:00:00.0000000,23:30:00.0000000,102,2
13552,2018-04-26,22:00:00.0000000,23:30:00.0000000,109,1
13553,2018-04-27,06:00:00.0000000,07:30:00.0000000,5,1
13554,2018-04-27,06:00:00.0000000,07:30:00.0000000,12,2
13555,2018-04-27,08:00:00.0000000,09:30:00.0000000,19,2
13556,2018-04-27,08:00:00.0000000,09:30:00.0000000,26,1
13557,2018-04-27,10:00:00.0000000,11:30:00.0000000,33,1
13558,2018-04-27,10:00:00.0000000,11:30:00.0000000,40,2
13559,2018-04-27,12:00:00.0000000,13:30:00.0000000,47,2
13560,2018-04-27,12:00:00.0000000,13:30:00.0000000,54,1
13561,2018-04-27,14:00:00.0000000,15:30:00.0000000,61,1
13562,2018-04-27,14:00:00.0000000,15:30:00.0000000,68,2
13563,2018-04-27,18:00:00.0000000,19:30:00.0000000,75,2
13564,2018-04-27,18:00:00.0000000,19:30:00.0000000,82,1
13565,2018-04-27,20:00:00.0000000,21:30:00.0000000,89,1
13566,2018-04-27,20:00:00.0000000,21:30:00.0000000,96,2
13567,2018-04-27,22:00:00.0000000,23:30:00.0000000,103,2
13568,2018-04-27,22:00:00.0000000,23:30:00.0000000,110,1
13569,2018-04-28,06:00:00.0000000,07:30:00.0000000,6,1
13570,2018-04-28,06:00:00.0000000,07:30:00.0000000,13,2
13571,2018-04-28,08:00:00.0000000,09:30:00.0000000,20,2
13572,2018-04-28,08:00:00.0000000,09:30:00.0000000,27,1
13573,2018-04-28,10:00:00.0000000,11:30:00.0000000,34,1
13574,2018-04-28,10:00:00.0000000,11:30:00.0000000,41,2
13575,2018-04-28,12:00:00.0000000,13:30:00.0000000,48,2
13576,2018-04-28,12:00:00.0000000,13:30:00.0000000,55,1
13577,2018-04-28,14:00:00.0000000,15:30:00.0000000,62,1
13578,2018-04-28,14:00:00.0000000,15:30:00.0000000,69,2
13579,2018-04-28,18:00:00.0000000,19:30:00.0000000,76,2
13580,2018-04-28,18:00:00.0000000,19:30:00.0000000,83,1
13581,2018-04-28,20:00:00.0000000,21:30:00.0000000,90,1
13582,2018-04-28,20:00:00.0000000,21:30:00.0000000,97,2
13583,2018-04-28,22:00:00.0000000,23:30:00.0000000,104,2
13584,2018-04-28,22:00:00.0000000,23:30:00.0000000,111,1
13585,2018-04-29,06:00:00.0000000,07:30:00.0000000,7,1
13586,2018-04-29,06:00:00.0000000,07:30:00.0000000,14,2
13587,2018-04-29,08:00:00.0000000,09:30:00.0000000,21,2
13588,2018-04-29,08:00:00.0000000,09:30:00.0000000,28,1
13589,2018-04-29,10:00:00.0000000,11:30:00.0000000,35,1
13590,2018-04-29,10:00:00.0000000,11:30:00.0000000,42,2
13591,2018-04-29,12:00:00.0000000,13:30:00.0000000,49,2
13592,2018-04-29,12:00:00.0000000,13:30:00.0000000,56,1
13593,2018-04-29,14:00:00.0000000,15:30:00.0000000,63,1
13594,2018-04-29,14:00:00.0000000,15:30:00.0000000,70,2
13595,2018-04-29,18:00:00.0000000,19:30:00.0000000,77,2
13596,2018-04-29,18:00:00.0000000,19:30:00.0000000,84,1
13597,2018-04-29,20:00:00.0000000,21:30:00.0000000,91,1
13598,2018-04-29,20:00:00.0000000,21:30:00.0000000,98,2
13599,2018-04-29,22:00:00.0000000,23:30:00.0000000,105,2
13600,2018-04-29,22:00:00.0000000,23:30:00.0000000,112,1
13601,2018-04-30,06:00:00.0000000,07:30:00.0000000,1,1
13602,2018-04-30,06:00:00.0000000,07:30:00.0000000,8,2
13603,2018-04-30,08:00:00.0000000,09:30:00.0000000,15,2
13604,2018-04-30,08:00:00.0000000,09:30:00.0000000,22,1
13605,2018-04-30,10:00:00.0000000,11:30:00.0000000,29,1
13606,2018-04-30,10:00:00.0000000,11:30:00.0000000,36,2
13607,2018-04-30,12:00:00.0000000,13:30:00.0000000,43,2
13608,2018-04-30,12:00:00.0000000,13:30:00.0000000,50,1
13609,2018-04-30,14:00:00.0000000,15:30:00.0000000,57,1
13610,2018-04-30,14:00:00.0000000,15:30:00.0000000,64,2
13611,2018-04-30,18:00:00.0000000,19:30:00.0000000,71,2
13612,2018-04-30,18:00:00.0000000,19:30:00.0000000,78,1
13613,2018-04-30,20:00:00.0000000,21:30:00.0000000,85,1
13614,2018-04-30,20:00:00.0000000,21:30:00.0000000,92,2
13615,2018-04-30,22:00:00.0000000,23:30:00.0000000,99,2
13616,2018-04-30,22:00:00.0000000,23:30:00.0000000,106,1
13617,2018-05-01,06:00:00.0000000,07:30:00.0000000,2,1
13618,2018-05-01,06:00:00.0000000,07:30:00.0000000,9,2
13619,2018-05-01,08:00:00.0000000,09:30:00.0000000,16,2
13620,2018-05-01,08:00:00.0000000,09:30:00.0000000,23,1
13621,2018-05-01,10:00:00.0000000,11:30:00.0000000,30,1
13622,2018-05-01,10:00:00.0000000,11:30:00.0000000,37,2
13623,2018-05-01,12:00:00.0000000,13:30:00.0000000,44,2
13624,2018-05-01,12:00:00.0000000,13:30:00.0000000,51,1
13625,2018-05-01,14:00:00.0000000,15:30:00.0000000,58,1
13626,2018-05-01,14:00:00.0000000,15:30:00.0000000,65,2
